정류소명, 코드, 단축코드
상일동주몽재활원,124000185,25297
상일동주몽재활원,124000186,25298
상일동빌라단지,124000187,25299
상일동빌라단지,124000188,25300
중앙보훈병원역1번출구,124000190,25302
중앙보훈병원역1번출구,124000191,25303
강동첨단업무단지.상일여고입구,124000192,25309
강동첨단업무단지.상일여고입구,124000193,25310
천동초교입구사거리,124000194,25311
천동초교입구사거리,124000195,25312
강동구청역농협중앙회,124000196,25313
성내구립도서관.엔젤공방허브센터,124000197,25314
성내구립도서관.엔젤공방허브센터,124000198,25315
강일동주민센터,124000201,25318
강일동주민센터,124000202,25319
강일리버파크4단지.2단지,124000203,25320
강일리버파크2단지.4단지,124000204,25321
강일고등학교.강일리버파크7단지,124000205,25322
강일고등학교.강일리버파크7단지,124000206,25323
강일리버파크6단지,124000207,25324
강일초등학교,124000209,25326
강일초등학교,124000210,25327
강일리버파크8단지,124000211,25332
강일리버파크8단지,124000212,25333
강일리버파크4단지.5단지,124000213,25334
강일리버파크5단지.4단지,124000214,25335
강일리버파크1단지.3단지,124000215,25336
강일리버파크3단지.1단지,124000216,25337
성덕중고등학교,124000258,25643
강일리버파크10단지.9단지,124000329,25329
강일리버파크9단지후문,124000338,25339
강일리버파크9단지후문,124000339,25340
강일리버파크9단지.10단지,124000341,25328
강동공영차고지,124000344,25341
천호역,124000345,25725
길동사거리,124000346,25724
길동LG자이아파트,124000347,25723
상일초등학교,124000348,25722
길동LG자이아파트,124000349,25718
길동사거리,124000350,25721
천호역,124000351,25720
강동구청역,124000352,25719
올림픽선수촌아파트,124000353,24745
둔촌동역,124000354,25728
둔촌동역,124000355,25727
강동역,124000357,25011
길동사거리.강동세무서,124000358,25009
길동주민센터.둔촌2동주민센터,124000359,25007
강동자이.프라자아파트,124000360,25005
상일초교,124000361,25001
상일초교,124000362,25002
강동자이·프라자아파트,124000363,25006
길동주민센터.둔촌2동주민센터,124000364,25008
길동사거리.강동세무서,124000365,25010
강동역,124000366,25012
강일역.고덕리엔파크3단지.2단지,124000367,25343
강일역.고덕리엔파크2단지.3단지,124000368,25342
초이동,124000369,25003
초이동,124000370,25004
굽은다리역,124000398,25781
굽은다리역,124000399,25782
고덕리엔파크2단지,124000402,25344
강명초등학교.고덕리엔파크3단지,124000403,25345
강명초등학교.고덕리엔파크3단지,124000404,25346
굽은다리역구민회관.강동홈플러스,124000405,25348
굽은다리역구민회관.강동홈플러스,124000406,25349
고덕리엔파크2단지,124000407,25347
고덕리엔파크3단지서문,124000411,25353
고덕리엔파크3단지서문,124000412,25352
삼성엔지니어링,124000413,25350
천일초교사거리,124000414,25361
천일초교사거리,124000415,25362
천일중.구강사,124000416,25364
천일중.구강사,124000417,25363
천동초교삼거리,124000418,25357
천동초교삼거리,124000419,25358
동아하이빌,124000420,25359
동아하이빌,124000421,25360
채선당앞,124000422,25370
현대토파즈아파트,124000423,25369
고현초등학교.고덕숲아이파크,124000424,25368
고현초등학교.고덕센트럴아이파크,124000425,25367
고덕숲.고덕센트럴아이파크,124000426,25366
고덕센트럴.고덕숲아이파크,124000427,25365
삼성엔지니어링,124000428,25351
강일리버파크6단지,124000429,25317
아남.대우아파트,124000430,25372
서울시동부기술교육원.명덕초교,124000431,25371
강동롯데캐슬퍼스트아파트,124000432,25373
명일동국민은행.래미안솔베뉴,124000435,25783
명일동국민은행.래미안솔베뉴,124000436,25784
중앙보훈병원역2번출구,124000445,25330
중앙보훈병원역3번출구,124000446,25331
상일파출소.고덕아르테온,124000447,25338
상일동산.롯데캐슬베네루체,124000448,25113
상일근린공원,124000449,25115
상일근린공원,124000450,25116
상일동산.롯데캐슬베네루체,124000451,25114
천호역1번출구.문구거리,124000452,25374
천호역,124000453,25013
천호역,124000454,25014
강일리버파크3단지,124000455,25380
강동리버스트6.7단지,124000456,25376
강동리버스트7.6단지,124000457,25375
강동리버스트상가,124000458,25377
강동리버스트상가,124000459,25378
강동리버스트8단지,124000460,25379
강일역3번출구,124000461,25381
강일리버5단지.미사강변루나리움,124000462,25202
강동리엔파크13.14단지,124000463,25387
강동리엔파크13.14단지,124000464,25386
강동리엔파크11단지,124000465,25385
강동리엔파크11단지,124000466,25384
강동리엔파크9단지,124000467,25382
강동리엔파크9단지,124000468,25383
강일역2번출구,124000469,25388
고분다리,124900001,25557
대순진리회,124900002,25556
강동농협,124900003,25553
약국앞,124900004,25551
성내주유소,124900005,25550
천호우성아파트,124900006,25549
성덕고등학교,124900008,25547
명일동국민은행.래미안솔베뉴,124900009,25545
롯데캐슬아파트,124900010,25544
아남.대우아파트,124900011,25543
묘곡초교사거리,124900012,25541
고덕아이파크101동,124900013,25537
고덕중학교,124900014,25533
둔촌역,124900015,25527
한산중학교,124900016,25524
상일동역3.4번출구,124900017,25523
강일리버파크3단지308동,124900018,25521
구립둔촌어린이집,124900020,25516
둔촌고앞,124900021,25514
강일리버파크1단지103동,124900022,25509
신명초교입구교차로,124900024,25505
가래여울,124900026,25501
천호시장,124900027,25559
둔촌역,124900028,25563
브라운스톤,124900029,25565
둔촌주공아파트1.4단지후문,124900030,25566
암사역,124900032,25571
둔촌고등학교,124900033,25575
고덕주유소.선사초등학교,124900034,25577
둔촌푸르지오아파트사거리,124900035,25578
선사마을,124900036,25580
길동은평교회,124900037,25581
천호시장,124900038,25582
서울암사동유적,124900039,25583
서원마을,124900040,25586
천호초교입구사거리,124900041,25588
서울암사동유적,124900042,25589
강동농협,124900043,25591
선사마을,124900044,25592
명일동국민은행.래미안솔베뉴,124900047,25674
브라운스톤,124900048,25675
서울.경기양돈농협,124900050,25730
고덕1동주민센터.고덕래미안힐스테이트,124900052,25733
고덕중학교,124900053,25736
상일동역5번출구,124900054,25740
강일리버파크1단지.금화사,124900055,25746
강일리버파크1단지정문,124900057,25753
강일리버파크3단지301동,124900061,25506
강일고등학교.강일리버파크7단지,124900062,25513
강일리버파크6단지,124900066,25749
강일리버파크6단지610동,124900067,25752
명일역,124900068,25546
한영중고,124900070,25667
고덕리엔파크1단지,124900072,25526
서울.경기양돈농협,124900075,25562
암사종합시장,124900076,25568
암사삼성.현대아파트,124900077,25574
선사초등학교,124900078,25595
암사역,124900079,25602
약국앞,124900080,25594
천호초교입구사거리,124900081,25555
고분다리,124900082,25585
천호우성아파트,124900083,25597
천호역5번출구,124900085,25570
천호동로데오거리,124900086,25561
천호우체국,124900087,25576
천호동로데오거리,124900088,25579
암사종합시장,124900089,25666
성내삼성아파트.공안과,124900090,25538
성내삼성아파트.공안과,124900091,25552
성내2동주민센터.성내복지관,124900092,25554
대순진리회,124900093,25534
성내2동주민센터.성내복지관,124900094,25536
성내주유소,124900095,25540
우리은행둔촌역지점.발리호텔,124900096,25530
둔촌청구아파트,124900097,25532
둔촌청구아파트,124900098,25558
둔촌시장.발리호텔,124900099,25560
길동우성아파트.은평교회맞은편,124900100,25510
길동초등학교,124900102,25508
길동초등학교,124900103,25584
신명초교입구교차로,124900104,25587
둔촌푸르지오아파트사거리,124900106,25512
둔촌주공아파트1.4단지후문,124900107,25522
암사삼성.현대아파트,124900108,25990
가래여울,124900111,25760
고덕래미안힐스테이트시니어센터,124900112,25732
강동노인종합복지관,124900113,25503
명일동한양아파트,124900114,25511
농협둔촌동지점,124900116,25535
선린초등학교,124900117,25542
9호선중앙보훈병원역1번출구,124900118,25539
고덕1동주민센터.두레근린공원,124900119,25517
고덕1동주민센터.두레근린공원,124900120,25529
고덕역1번출구,124900121,25518
고덕역1번출구,124900122,25528
명일신동아아파트,124900123,25520
주양쇼핑,124900124,25525
강동리버스트4단지,124900127,25761
강빛초.중학교,124900128,25764
강동리버스트8단지,124900129,25762
강동리버스트8단지,124900130,25763
대명초등학교,124900131,25676
명일2동주민센터.주공9단지후문,124900132,25677
삼익가든아파트,124900133,25678
삼익가든아파트,124900134,25679
둔촌신성미소지움아파트,124900135,25680
둔촌신성미소지움아파트,124900136,25681
9호선중앙보훈병원역1번출구,124900137,25682
인천공항T1-1층,129000083,92641
인천공항T1-3층,161000325,92601
영종도인천공항종점,161000335,92603
인천공항T2-3층,161000611,92701
인천공항T2-B1층,161000612,92702
인천국제공항1층입국장4B,161010565,92604
고등동우체국.성남농협대왕지점,204000001,48087
시흥사거리.고등공공주택지구,204000002,48091
시흥동농협창고,204000003,48607
여수대교,204000004,48608
성남우체국,204000005,48016
단대오거리역.세이브존,204000006,48005
성남수정경찰서앞,204000011,48018
민속마을.선경아파트,204000012,48611
성남수정경찰서,204000019,48021
복우물.웃말입구,204000020,48067
가천대역.가천대학교,204000021,48019
수진리고개.태평고개,204000022,48023
수진리고개.태평고개,204000023,48020
위례119안전센터.위례포레스트부,204000031,48602
남위례역.복정지구,204000032,48603
래미안위례.위례고운초등학교앞,204000034,48641
여수대교,204000035,48605
시흥동농협창고,204000036,48609
시흥사거리.고등공공주택지구,204000037,48606
등자리,204000038,48088
효성고등학교,204000039,48081
오야동.신촌동행정복지센터,204000040,48082
신촌동앞,204000041,48079
신촌동앞,204000042,48078
오야동.신촌동행정복지센터,204000043,48076
효성고등학교,204000044,48080
공군아파트,204000045,48083
등자리,204000046,48085
공군아파트,204000057,48077
동산마을입구,204000058,5003
동산마을입구,204000059,5004
판교제2테크노밸리,204000060,5001
시흥사거리,204000061,5006
성남농협대왕지점.고등동우체국,204000062,48089
판교제2테크노밸리,204000064,5002
남위례역.성남여성인력개발센터,204000068,48073
위례119안전센터.위례포레스트부,204000069,48601
한국폴리텍대학,204000070,48623
한국폴리텍대학,204000080,48624
중앙시장.농협,204000085,48032
통계청.태평역,204000086,48027
모란고개,204000087,48042
모란고개,204000088,48041
밀리토피아시티.위례역푸르지오,204000090,48686
래미안위례.위례고운초등학교앞,204000093,48640
성남시여성비전센터.성남수정새,204000096,48656
위례자연앤래미안e편한세상.위례,204000097,48685
통계청.태평역,204000099,48024
중앙시장,204000100,48031
성남시의료원.신흥1동행정복지센,204000105,48030
가천대역.가천대학교,204000110,48069
복우물.웃말입구,204000111,48059
동서울대학교,204000112,48066
복정동행정복지센터,204000113,48068
복정동행정복지센터,204000114,48058
복정초등학교,204000115,48070
동서울대학교,204000116,48065
성남시의료원.신흥1동행정복지센,204000119,48028
상원초등학교.양지동청소년문화,204000132,48056
은행시장.남한산성시장.은행동청,204000133,48057
을지대학교,204000134,48054
을지대학교.생활관,204000135,48055
남한산성입구,204000136,48053
남한산성입구역.법원검찰청,204000138,48048
단대동행정복지센터.성남만남지,204000140,48049
금광시장,204000141,48046
양지근린공원,204000144,48627
한화오벨리스크,204000145,48372
자연앤센트럴자이정문,204000146,48376
복정고등학교.복정지구,204000147,48618
복정고등학교.복정지구,204000148,48617
시흥동행정복지센터,204000154,48613
시흥동행정복지센터,204000155,48612
민속마을닭죽촌,204000177,48610
나라기록관.코이카,204000199,5181
나라기록관.코이카,204000200,5182
공군부대제2정문.면회실,204000222,48637
복정파출소.복정캠퍼스맛집거리,204000227,5205
위례중앙중학교,204000235,48626
위례동행정복지센터.위례아트리,204000236,48629
위례자이아파트,204000238,48625
위례동행정복지센터.위례보미리,204000240,48630
복정파출소.복정캠퍼스맛집거리,204000253,5170
성남시여성비전센터.삼성생명.한,204000263,48011
신흥역.종합시장,204000268,48017
위례서일로마을입구,204000308,48619
위례서일로마을입구,204000317,48620
위례자이,204000322,48622
위례자이,204000323,48621
위례35단지아파트,204000328,48631
위례35단지아파트,204000329,48632
남위례역.창곡교차로,204000330,48388
남위례역.창곡교차로,204000331,48389
신흥역.종합시장,205000001,49021
성남냉동,205000013,49077
아튼빌아파트.중원청소년수련관,205000014,49083
아튼빌후문.성남테크노과학고,205000015,49075
영성중학교.하대원동행정복지센,205000016,49078
제일아파트.현대아파트.중원도서,205000017,49002
성남우체국,205000022,49023
단대오거리역.(구)종점,205000025,48003
성남시청전면,205000029,49074
남한산성입구.양지파출소,205000045,49047
을지대학교.생활관,205000046,49608
을지대학교,205000047,49042
은행시장.남한산성시장.은행동청,205000048,49046
상원초교.성남중앙병원.양지동청,205000049,49044
남한산성입구역.법원검찰청,205000050,49026
보통골동양공업사,205000059,49061
스타타워.동방렌탈,205000060,49060
공단오거리.공단주유소,205000061,49049
고려당사거리,205000062,49067
공단본부.샤니,205000063,49065
상대원1동행정복지센터,205000064,49064
대원사거리,205000065,49048
상대원시장,205000066,49071
상대원고개,205000067,49070
모란역4번출구,205000069,49001
성남종합운동장.성남동행정복지,205000082,49006
금광시장,205000110,49036
단대동행정복지센터.성남만남지,205000111,49040
성호시장입구.단대리약국,205000112,49017
단대리약국,205000113,49018
중원구청,205000121,49015
중원구청,205000123,49003
상대원고개,205000126,49020
상대원시장,205000127,49073
대원터널앞사거리,205000128,49052
상대원1동행정복지센터,205000129,49069
공단본부.샤니,205000130,49068
고려당사거리,205000131,49066
공단오거리.공단주유소,205000132,49063
스타타워.동방렌탈,205000133,49059
보통골동양공업사,205000134,49062
성남종합운동장.성남동행정복지,205000137,49014
성일중고.성일정보고.동광중고,205000138,49013
성호시장,205000139,49007
성호시장,205000144,49012
성일중고.성일정보고.동광중고,205000145,49004
현대아파트.중원도서관,205000151,49016
영성중학교.하대원동행정복지센,205000152,49085
아튼빌후문,205000153,49086
대하초등학교.중원청소년수련관,205000154,49076
성남자이아파트,205000155,49079
성남시청후문앞,205000172,6168
파리크라상.삼영전자,205000199,6176
샤니후문,205000200,6177
샤니.삼영전자,205000203,6180
샤니후문,205000204,6181
모란역(광역.시외버스),205000207,49005
상대원차고지,205000233,49089
상대원차고지,205000234,49090
SK지식산업센터,205000240,6351
모란차량기지앞,205000243,49605
모란차량기지앞,205000244,49606
성남시청전면,205000245,49602
성남시청후면,205000247,6225
성남시청후문,205000250,49607
하대원시장,205000264,49680
너더리육교,206000002,7018
한림아파트,206000003,7016
판교원마을1.2단지.판교도서관,206000004,7015
뫼루니육교,206000005,7013
운중동행정복지센터,206000006,7011
판교원마을1.2단지.판교도서관,206000016,7014
한림아파트,206000017,7017
너더리육교,206000018,7020
돌마고교,206000027,47080
송림고등학교.이매촌청구아파트.,206000028,47081
오리역,206000040,7058
이마트앞,206000043,47034
송림고교.이매촌성지아파트.청구,206000053,47084
이매역,206000054,47083
성남아트센터.태원고교,206000055,47077
하탑초교.탑마을3차아파트,206000075,47140
삼환아파트,206000076,47092
이매촌삼성아파트,206000077,47088
상공회의소,206000078,47070
이매촌안말초교.성지아파트,206000079,47071
분당구청입구.수내교,206000082,47623
까치마을건영빌라.구미도서관,206000094,7054
분당구청입구.수내교,206000100,47624
진흥아파트,206000103,47089
상공회의소,206000104,47093
이매중학교,206000105,47075
하탑초교.탑마을진덕아파트,206000106,47125
LG트윈하우스,206000125,59625
야탑역.종합버스터미널(전면),206000157,47115
낙생농협,206000170,47162
신한아파트,206000171,47168
무지개마을.건영아파트,206000172,47166
하얀마을.그랜드빌.벽산빌라,206000173,47156
오리초등학교,206000174,47159
미금초등학교,206000175,47149
신원아파트,206000176,47160
헬스케어혁신파크.(구)가스공사,206000178,47044
분당도서관.계원예고.계원예술중,206000179,47045
한솔프라자,206000180,47051
정자2동행정복지센터,206000181,47048
주공7단지앞,206000182,47053
파크타운.양지마을,206000183,47012
중앙공원.샛별마을우방아파트,206000184,47018
중앙공원.샛별마을라이프아파트,206000185,47023
동아우성아파트.효자촌.시범단지,206000186,47064
오리역,206000215,7057
하얀마을,206000216,7055
하얀마을.구미도서관,206000219,7060
미금역.2001아울렛,206000222,7045
정자3동행정복지센터,206000223,47035
성남아트센터.태원고교,206000226,47073
이매역.농업기술센터.진흥아파트,206000227,47087
미금역.2001아울렛,206000228,7043
서현중학교,206000237,47063
새마을연수원입구,206000238,47055
이매촌금강아파트.코오롱아파트.,206000240,47072
농수산물센터,206000241,47626
정든마을.우성아파트,206000242,47037
한솔마을.LG아파트,206000243,47025
푸른마을,206000244,47021
푸른마을,206000245,47017
한솔마을.LG아파트,206000246,47029
정든마을.우성아파트,206000247,47043
정자3동행정복지센터,206000248,47041
야탑2동행정복지센터.차병원,206000252,47636
야탑2동행정복지센터.차병원,206000258,47637
이매촌금강아파트.코오롱아파트.,206000315,47090
새마을연수원입구,206000317,47059
서현중학교,206000318,47065
효자촌,206000319,47054
중앙공원.샛별마을.라이프아파트,206000320,47022
샛별마을.우방아파트,206000321,47024
파크타운.롯데아파트,206000322,47011
주공7단지.한솔종합사회복지관,206000323,47033
정자2동행정복지센터,206000324,47027
한진아파트,206000325,47042
분당도서관.계원예고.이마트,206000326,47046
헬스케어혁신파크.(구)가스공사,206000327,47036
대원사거리.까치마을,206000328,47154
대우.롯데아파트상가,206000329,47157
미금초등학교,206000330,47150
오리초등학교,206000331,47155
하얀마을.그랜드빌.벽산빌라,206000332,47148
주공4단지,206000333,47170
LG아파트.무지개마을사거리.신한,206000334,47163
구미동차고지,206000335,47172
동부.코오롱아파트,206000361,49604
쌍용아파트,206000392,47131
청솔마을,206000399,7410
성우스타우스,206000405,47167
경남아너스빌,206000441,47132
판교더샵포레스트11단지,206000465,7832
판교풍경채5단지,206000471,7829
힐스테이트판교엘포레6단지,206000472,7821
구미동차고지앞,206000498,7476
이매촌한신.서현역.AK프라자,206000515,47104
백현마을2단지,206000530,47631
백현마을1단지,206000531,47632
판교역.낙생육교.현대백화점,206000532,47638
지역난방공사,206000534,7491
판교역.낙생육교.현대백화점,206000535,47633
백현마을4단지,206000536,47634
백현마을3단지,206000537,47635
화랑공원남편,206000538,7494
금토천교,206000539,7495
삼평교,206000540,7496
삼평교,206000542,7498
금토천교,206000543,7499
화랑공원남편,206000544,7500
성남시운중도서관,206000552,7553
성남시운중도서관,206000553,7554
판교청소년수련관.판교종합사회,206000554,7501
판교청소년수련관.판교종합사회,206000555,7502
뫼루니육교,206000556,7515
화랑공원동편,206000561,7516
화랑공원동편,206000577,7552
이매촌한신.서현역.AK프라자,206000613,47105
판교퍼스트힐푸르지오2단지,206000619,7819
판교퍼스트힐푸르지오1단지,206000644,7818
힐스테이트판교엘포레6단지후문,206000646,7820
경남아너스빌.서판교성당,206000647,7594
경남아너스빌.서판교성당,206000648,7593
태영데시앙,206000649,7592
태영데시앙,206000650,7595
국은교앞,206000653,7587
국은교앞,206000654,7588
판교대장로서측,206000659,7827
운중동행정복지센터사거리,206000660,7021
이매촌한신.서현역.AK프라자,206000695,7616
이우중고,206000779,7674
야탑역.종합버스터미널(광역버스,206000784,47116
판교반디유치원.복합문화단지,206000794,7831
판교대장로동측,206000853,7828
힐스테이트판교엘포레4단지,206000854,7830
SK.금강테라스하우스,206000855,7822
판교퍼스트힐푸르지오1단지,206000856,7817
이우중고,206511340,7675
의정부3동우체국.경기도북부자치,207000001,61022
구의정부3동주민센터입구,207000002,61024
의정부교앞,207000003,61041
장암주공5단지앞,207000007,61074
동신현대.한일삼익아파트,207000008,61069
신곡1동행정복지센터.신곡1동우,207000009,61068
서해아파트,207000010,61073
서해.한일.삼익아파트,207000012,61077
장암주공5단지.한국.풍림아파트,207000015,61071
구의정부3동주민센터입구,207000019,61023
가능역.성베드로병원,207000021,61169
가재울교차로.일신건영휴먼빌아,207000022,61171
대원여객,207000023,61172
가재울교차로.일신건영휴먼빌아,207000028,61014
가능역.성베드로병원,207000029,61001
의정부경찰서앞,207000033,61002
경기북부보훈지청,207000034,61120
의정부초교.신곡동신일아파트,207000039,61064
신곡현대아파트,207000040,61066
동국대사범부속영석고등학교,207000041,61085
구306보충대.탑석센트럴자이아파,207000042,61131
만가대.솔뫼중학교,207000043,61167
구306보충대.탑석센트럴자이아파,207000051,61147
동국대사범부속영석고등학교,207000052,61148
회룡역,207000053,61029
자동차검사소.한주아파트,207000054,61031
회룡중학교,207000055,61033
안말.병무청.호원예비군훈련장앞,207000056,61045
장수원.신한대학교,207000057,61035
호원고교.호암초교,207000058,61037
롯데.신도아파트,207000059,61039
다락원.서울도솔학교앞,207000060,61604
다락원.서울도솔학교앞,207000061,61605
롯데.신도아파트,207000062,61038
호원고교.호암초교,207000063,61036
장수원.신한대학교,207000064,61044
안말.병무청.호원예비군훈련장,207000065,61034
회룡중학교,207000066,61046
자동차검사소.한주아파트,207000067,61047
호원동.한주3.4차아파트,207000068,61030
회룡역,207000069,61032
추동아파트,207000082,61083
신곡주택.의암교회,207000083,61072
신곡주택.의암교회,207000084,61075
신동초.신동아파밀리에아파트앞,207000085,61079
은하수아파트,207000086,61080
송산주공4단지,207000106,61086
청구아파트,207000107,61165
민락주공2단지,207000108,61088
민락중학교,207000109,61095
송현고등학교.장애인종합복지관,207000113,8270
산들마을4단지,207000116,61163
민락주공2단지,207000117,61164
청구아파트,207000118,61087
송산1동주민센터,207000119,61166
산들마을4단지,207000123,61093
산들마을1단지남문,207000126,61094
송현고등학교,207000127,8268
신성벽산아파트앞,207000134,61084
은하수아파트,207000135,61078
산들마을1단지남문,207000149,61134
중앙초등학교,207000152,61003
의정부역.농협앞,207000153,61009
의정부3동우체국.경기도북부자치,207000154,61021
신곡현대아파트,207000159,61065
한일유앤아이아파트,207000160,61063
의정부초등학교,207000161,8195
무지랭이약수터.코스트코,207000238,61623
용암마을입구,207000242,61619
신곡지하차도,207000278,61067
신곡지하차도,207000279,61076
장암주공2단지.장암우성아파트,207000280,61050
장암우성아파트.장암주공2단지,207000281,61049
쌍암사입구,207000282,61048
쌍암사입구,207000283,61051
장암역.석림사입구,207000284,61053
장암역.석림사입구,207000285,61052
민락중학교,207000291,61096
호원동.한주3.4차아파트,207000306,61180
송산1동주민센터,207000310,61176
세아.보광.건영아파트앞,207000351,8269
무지랭이약수터.코스트코,207000353,61622
도봉차량기지앞,207000356,61060
도봉차량기지앞,207000357,61061
아일랜드캐슬,207000358,61018
송양초.민락센트럴17단지.송산3,207000415,61617
신명아파트.백병원앞,207000416,61081
송양초등학교.송산3동행정복지센,207000417,61616
망월사역3번출구,207000418,61020
송산초교.상가단지,207000420,8397
송산초교.상가단지,207000421,8396
민락엘레트19단지후문,207000427,8354
대원여객,207000437,8425
의정부역.흥선지하도입구,207000439,61010
양지마을후문입구,207000446,61618
장암현대1차아파트,207000460,61070
솔뫼중학교.만가대,207000466,61135
e편한세상신곡파크비스타,207000467,61016
e편한세상신곡파크비스타,207000468,61017
수락리버시티1단지후문,207000476,61502
수락리버시티1단지정문,207000477,61504
아일랜드캐슬,207000478,61054
민락엘레트19단지후문,207000490,61607
의정부교앞,207000527,61040
용암마을16단지.민락라디언트캐,207000530,61620
양지마을8단지.민락푸르지오아파,207000531,61615
송양중학교.반도유보라아이비파,207000532,61612
부용마을아파트정문,207000533,8535
부용마을아파트정문,207000536,8538
송양중학교.반도유보라아이비파,207000537,61613
양지마을8단지.민락푸르지오아파,207000540,61614
민락센트럴아파트.용암마을15단,207000541,61621
송양고등학교.호반베르디움2차아,207000548,61624
송양고등학교,207000549,61625
만가대사거리,207000550,8550
금강펜테리움.단독주택단지,207000561,61121
부용마을3단지.단독주택단지,207000562,61124
만가대사거리,207000563,8565
그랑베르아파트,207000567,61042
수락리버시티1단지후문,207000568,61501
수락리버시티2단지정문,207000569,61500
낙양물사랑공원앞,207000584,61123
낙양물사랑공원앞,207000585,61122
세아.보광.건영아파트앞,207000587,61097
의정부민락BRT정류소앞,207000624,61126
BRT.반도유보라아이비파크후문,207000625,8598
서안양우체국.국제나은병원,208000001,57029
안양센트럴헤센.KCC스위첸,208000002,57035
만안구청,208000003,57037
성결대학.안양아트센터.명학역,208000004,57047
명학대교,208000005,57040
삼성.세림아파트,208000019,57019
안양예술공원지하도,208000020,57006
안양예술공원지하도,208000021,57014
삼성아파트,208000022,57015
경인교육대후문,208000028,57602
안양예술공원,208000033,57051
관악역,208000034,57055
석수역(중),208000037,18777
한마음선원.관악역이안아파트,208000040,57050
관악역,208000041,57048
안양예술공원,208000042,57005
관악역,208000047,57071
대동문고,208000064,57001
남부시장,208000066,57003
석수현대아파트,208000070,57074
농협.KT석수시점,208000071,57070
안양대교앞,208000072,57072
명학초교,208000080,57039
미도아파트.메트로병원,208000081,40061
미도아파트.메트로병원,208000082,56062
명학초교,208000083,57046
명학대교.안양자동차매매단지,208000084,57041
성결대학.안양아트센터.명학역,208000085,57045
만안구청,208000086,57034
안양센트럴헤센.KCC스위첸,208000087,57033
안양대교,208000089,57069
석수시장.석수현대아파트,208000090,57066
석수체육공원.자동차학원.원태우,208000093,57062
대림.LG.힐스테이트아파트(중),208000094,57604
우체국사거리.안양초교.중화한방,208000095,57024
만안초교,208000104,57017
안양여중고,208000105,57009
우체국사거리.안양초교.중화한방,208000114,57025
진흥아파트.비산대교,208000115,57042
대림.LG.힐스테이트아파트(중),208000116,57605
원태우지사의거지.석수체육공원.,208000117,57061
관악역,208000118,57065
서안양우체국.국제나은병원,208000155,57030
시외버스터미널.교보생명,208000158,57023
안양1번가.안양역,208000186,57002
안양여중고,208000204,57008
신협,208000205,57010
안양중앙시장,208000282,57022
덕고개사거리,209000004,60017
호계소방파출소,209000005,56071
호계사거리,209000006,56070
서안이노빌아파트,209000007,56078
평촌어바인퍼스트아파트.홈플러,209000010,56079
호계사거리,209000011,56602
덕고개사거리,209000012,56074
샘마을.대안중학교,209000013,60015
안양남초등학교,209000014,56073
호계3동행정복지센터,209000025,40009
현대.대림아파트,209000026,40019
농수산물시장.포일단지입구,209000027,56058
민백마을,209000028,56056
오뚜기식품.두산벤처다임,209000029,56041
평촌동행정복지센터.인덕원대우,209000030,56054
인덕원사거리.인덕원역,209000031,56044
인덕원역4호선.인덕원성당,209000034,56045
부림마을.관양2동행정복지센터,209000035,56046
중촌마을.동안치매안심센터,209000036,56033
관양중학교,209000037,56032
수촌마을,209000038,56031
종합운동장,209000039,56020
삼호아파트,209000040,56013
미륭아파트,209000041,56009
비산롯데캐슬.평촌래미안푸르지,209000042,56004
비산사거리.이마트,209000043,56007
비산농협,209000044,56005
비산사거리.이마트,209000045,56006
삼성래미안아파트,209000046,56001
동양월드타워,209000047,56608
삼호아파트,209000048,56011
종합운동장,209000049,56016
수촌마을,209000050,56030
관양중학교,209000051,56029
중촌마을.동안치매안심센터,209000052,56034
샛별단지,209000062,56027
부림중학교.한가람단지,209000063,56050
한가람삼성아파트,209000064,56048
공작마을럭키아파트,209000065,56049
부림중학교.한가람단지,209000066,56047
샛별한양아파트,209000067,56026
호계소방파출소,209000080,56601
동안구청.달안초등학교.홈플러스,209000082,56024
동안구청.달안초등학교.홈플러스,209000091,56025
안양우편물류센터,209000093,56059
동안경찰서.범계역,209000094,56023
안양우편물류센터,209000110,56063
인덕원초교.삼성아파트,209000111,56043
평촌동행정복지센터.인덕원대우,209000112,56053
나눔초등학교.오뚜기식품.두산번,209000113,56040
민백마을,209000114,56052
부림마을,209000115,56036
인덕원역4호선,209000116,56035
효성티앤씨.진영레미콘,209000118,56060
효성티앤씨.진영레미콘,209000119,56061
한성병원.호계3동행정복지센터,209000121,56603
롯데백화점.범계역,209000135,56022
인덕원역4호선,209000142,56039
삼신아파트,209000143,56077
삼신아파트,209000144,56076
대림아파트,209000229,56010
호계삼거리.디오슈페리움,209000240,56604
동편마을입구,209000259,63208
종합운동장,209000260,56021
종합운동장정문,209000261,56028
행복마을아파트,209000262,56012
안양인라인경기장,209000263,56017
안양비산동종점,209000264,56019
안양비산동종점,209000265,56075
안양인라인경기장,209000266,56018
종합운동장수영장.비산동교회,209000267,56014
종합운동장,209000268,56015
부천세무서,210000037,46081
상도중학교,210000047,46602
꿈동산.사랑마을,210000048,46604
법원.검찰청.복사골문화센터.반,210000049,46612
그린타운상가.무지개마을,210000052,46617
중앙공원.미리내마을,210000053,46619
부천시청.센트럴파크푸르지오,210000054,46057
복사골문화센터.반달마을,210000070,46606
한아름마을.반달마을,210000071,46607
목련마을,210000072,46726
부인중학교,210000073,46109
상1주민지원센터,210000074,46105
법원.검찰청,210000075,46096
송내초교.법원입구,210000076,46097
